timestamp,search_index,phase,label,coefficients,matrix,status,ess_count,elapsed_ns,safe_fallback,wall_seconds
2026-08-04T00:52:00Z,0,baseline,baseline,"[700,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,700",ok,15120,812084397,,0.820171607
2026-08-04T00:52:01Z,1,one_coordinate,u1-1,"[699,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,699,1500,1500,700",ok,15120,822751566,,0.830286984
2026-08-04T00:52:02Z,2,one_coordinate,u1+1,"[701,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,701,1500,1500,700",ok,15120,820258189,,0.828410484
2026-08-04T00:52:02Z,3,one_coordinate,u2-1,"[700,699,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,699,1500,700,700,1500,1500,700",ok,15120,812360897,,0.820052898
2026-08-04T00:52:03Z,4,one_coordinate,u2+1,"[700,701,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,701,1500,700,700,1500,1500,700",ok,15120,802796311,,0.810865938
2026-08-04T00:52:04Z,5,one_coordinate,u3-1,"[700,700,699,700,700,1500,1500,1500,1500]","24#1500,1500,699,1500,1500,700,1500,700,700,1500,1500,700",ok,15120,822897315,,0.830961067
2026-08-04T00:52:05Z,6,one_coordinate,u3+1,"[700,700,701,700,700,1500,1500,1500,1500]","24#1500,1500,701,1500,1500,700,1500,700,700,1500,1500,700",ok,15120,826584232,,0.834018276
2026-08-04T00:52:06Z,7,one_coordinate,u4-1,"[700,700,700,699,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,699",ok,15120,806097021,,0.814126981
2026-08-04T00:52:07Z,8,one_coordinate,u4+1,"[700,700,700,701,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,701",ok,15120,808304563,,0.815673606
2026-08-04T00:52:07Z,9,one_coordinate,v0-1,"[700,700,700,700,699,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,699,700,1500,1500,700",ok,15120,804599395,,0.812207855
2026-08-04T00:52:08Z,10,one_coordinate,v0+1,"[700,700,700,700,701,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,701,700,1500,1500,700",ok,15120,801683020,,0.809402771
2026-08-04T00:52:09Z,11,one_coordinate,v1-1,"[700,700,700,700,700,1499,1500,1500,1500]","24#1499,1500,700,1500,1500,700,1499,700,700,1500,1500,700",ok,15120,818814898,,0.826006816
2026-08-04T00:52:10Z,12,one_coordinate,v1+1,"[700,700,700,700,700,1501,1500,1500,1500]","24#1501,1500,700,1500,1500,700,1501,700,700,1500,1500,700",ok,15120,824154399,,0.831610775
2026-08-04T00:52:11Z,13,one_coordinate,v2-1,"[700,700,700,700,700,1500,1499,1500,1500]","24#1500,1499,700,1500,1500,700,1500,700,700,1499,1500,700",ok,15120,808168021,,0.816845772
2026-08-04T00:52:11Z,14,one_coordinate,v2+1,"[700,700,700,700,700,1500,1501,1500,1500]","24#1500,1501,700,1500,1500,700,1500,700,700,1501,1500,700",ok,15120,802306853,,0.810418355
2026-08-04T00:52:12Z,15,one_coordinate,v3-1,"[700,700,700,700,700,1500,1500,1499,1500]","24#1500,1500,700,1500,1499,700,1500,700,700,1500,1499,700",ok,15120,822182815,,0.829437359
2026-08-04T00:52:13Z,16,one_coordinate,v3+1,"[700,700,700,700,700,1500,1500,1501,1500]","24#1500,1500,700,1500,1501,700,1500,700,700,1500,1501,700",ok,15120,819137940,,0.826564149
2026-08-04T00:52:14Z,17,one_coordinate,v4-1,"[700,700,700,700,700,1500,1500,1500,1499]","24#1500,1500,700,1499,1500,700,1500,700,700,1500,1500,700",ok,15120,811424646,,0.819384648
2026-08-04T00:52:15Z,18,one_coordinate,v4+1,"[700,700,700,700,700,1500,1500,1500,1501]","24#1500,1500,700,1501,1500,700,1500,700,700,1500,1500,700",ok,15120,806113979,,0.814533147
2026-08-04T00:52:16Z,19,coordinate_sweep,u1-2,"[698,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,698,1500,1500,700",ok,15120,820359773,,0.828536399
2026-08-04T00:52:16Z,20,coordinate_sweep,u1+2,"[702,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,702,1500,1500,700",ok,15120,820559190,,0.827860858
2026-08-04T00:52:17Z,21,coordinate_sweep,u2-2,"[700,698,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,698,1500,700,700,1500,1500,700",ok,15120,802574062,,0.810166105
2026-08-04T00:52:18Z,22,coordinate_sweep,u2+2,"[700,702,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,702,1500,700,700,1500,1500,700",ok,15120,808391771,,0.816181189
2026-08-04T00:52:19Z,23,coordinate_sweep,u3-2,"[700,700,698,700,700,1500,1500,1500,1500]","24#1500,1500,698,1500,1500,700,1500,700,700,1500,1500,700",ok,15120,824970316,,0.832179067
2026-08-04T00:52:20Z,24,coordinate_sweep,u3+2,"[700,700,702,700,700,1500,1500,1500,1500]","24#1500,1500,702,1500,1500,700,1500,700,700,1500,1500,700",ok,15120,822944857,,0.830307692
2026-08-04T00:52:20Z,25,coordinate_sweep,u4-2,"[700,700,700,698,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,698",ok,15120,801221562,,0.808910312
2026-08-04T00:52:21Z,26,coordinate_sweep,u4+2,"[700,700,700,702,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,702",ok,15120,801194770,,0.809667938
2026-08-04T00:52:22Z,27,coordinate_sweep,v0-2,"[700,700,700,700,698,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,698,700,1500,1500,700",ok,15120,812431314,,0.820040940
2026-08-04T00:52:23Z,28,coordinate_sweep,v0+2,"[700,700,700,700,702,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,702,700,1500,1500,700",ok,15120,801999186,,0.809242229
2026-08-04T00:52:24Z,29,coordinate_sweep,v1-2,"[700,700,700,700,700,1498,1500,1500,1500]","24#1498,1500,700,1500,1500,700,1498,700,700,1500,1500,700",ok,15120,820357565,,0.827790775
2026-08-04T00:52:25Z,30,coordinate_sweep,v1+2,"[700,700,700,700,700,1502,1500,1500,1500]","24#1502,1500,700,1500,1500,700,1502,700,700,1500,1500,700",ok,15120,821226315,,0.829142150
2026-08-04T00:52:25Z,31,coordinate_sweep,v2-2,"[700,700,700,700,700,1500,1498,1500,1500]","24#1500,1498,700,1500,1500,700,1500,700,700,1498,1500,700",ok,15120,799908103,,0.807101354
2026-08-04T00:52:26Z,32,coordinate_sweep,v2+2,"[700,700,700,700,700,1500,1502,1500,1500]","24#1500,1502,700,1500,1500,700,1500,700,700,1502,1500,700",ok,15120,811193980,,0.819098898
2026-08-04T00:52:27Z,33,coordinate_sweep,v3-2,"[700,700,700,700,700,1500,1500,1498,1500]","24#1500,1500,700,1500,1498,700,1500,700,700,1500,1498,700",ok,15120,820750231,,0.829016233
2026-08-04T00:52:28Z,34,coordinate_sweep,v3+2,"[700,700,700,700,700,1500,1500,1502,1500]","24#1500,1500,700,1500,1502,700,1500,700,700,1500,1502,700",ok,15120,819738981,,0.827106358
2026-08-04T00:52:29Z,35,coordinate_sweep,v4-2,"[700,700,700,700,700,1500,1500,1500,1498]","24#1500,1500,700,1498,1500,700,1500,700,700,1500,1500,700",ok,15120,804577354,,0.811931480
2026-08-04T00:52:29Z,36,coordinate_sweep,v4+2,"[700,700,700,700,700,1500,1500,1500,1502]","24#1500,1500,700,1502,1500,700,1500,700,700,1500,1500,700",ok,15120,806480229,,0.814592689
2026-08-04T00:52:30Z,37,coordinate_sweep,u1-4,"[696,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,696,1500,1500,700",ok,13152,758850470,,0.766711639
2026-08-04T00:52:31Z,38,coordinate_sweep,u1+4,"[704,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,704,1500,1500,700",ok,14160,776293599,,0.784137017
2026-08-04T00:52:32Z,39,coordinate_sweep,u2-4,"[700,696,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,696,1500,700,700,1500,1500,700",ok,13008,734239257,,0.741633884
2026-08-04T00:52:33Z,40,coordinate_sweep,u2+4,"[700,704,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,704,1500,700,700,1500,1500,700",ok,14352,768231638,,0.776038848
2026-08-04T00:52:33Z,41,coordinate_sweep,u3-4,"[700,700,696,700,700,1500,1500,1500,1500]","24#1500,1500,696,1500,1500,700,1500,700,700,1500,1500,700",ok,13152,752613178,,0.760393554
2026-08-04T00:52:34Z,42,coordinate_sweep,u3+4,"[700,700,704,700,700,1500,1500,1500,1500]","24#1500,1500,704,1500,1500,700,1500,700,700,1500,1500,700",ok,14160,785082683,,0.792877352
2026-08-04T00:52:35Z,43,coordinate_sweep,u4-4,"[700,700,700,696,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,696",ok,13968,776658640,,0.783975434
2026-08-04T00:52:36Z,44,coordinate_sweep,u4+4,"[700,700,700,704,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,704",ok,15120,805689020,,0.813478189
2026-08-04T00:52:37Z,45,coordinate_sweep,v0-4,"[700,700,700,700,696,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,696,700,1500,1500,700",ok,15120,801678395,,0.809264688
2026-08-04T00:52:37Z,46,coordinate_sweep,v0+4,"[700,700,700,700,704,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,704,700,1500,1500,700",ok,15120,801927937,,0.810247855
2026-08-04T00:52:38Z,47,coordinate_sweep,v1-4,"[700,700,700,700,700,1496,1500,1500,1500]","24#1496,1500,700,1500,1500,700,1496,700,700,1500,1500,700",ok,14160,784259059,,0.791927685
2026-08-04T00:52:39Z,48,coordinate_sweep,v1+4,"[700,700,700,700,700,1504,1500,1500,1500]","24#1504,1500,700,1500,1500,700,1504,700,700,1500,1500,700",ok,13248,751201011,,0.759630929
2026-08-04T00:52:40Z,49,coordinate_sweep,v2-4,"[700,700,700,700,700,1500,1496,1500,1500]","24#1500,1496,700,1500,1500,700,1500,700,700,1496,1500,700",ok,14352,768252264,,0.775611515
2026-08-04T00:52:40Z,50,coordinate_sweep,v2+4,"[700,700,700,700,700,1500,1504,1500,1500]","24#1500,1504,700,1500,1500,700,1500,700,700,1504,1500,700",ok,13392,729300381,,0.738275550
2026-08-04T00:52:41Z,51,coordinate_sweep,v3-4,"[700,700,700,700,700,1500,1500,1496,1500]","24#1500,1500,700,1500,1496,700,1500,700,700,1500,1496,700",ok,14160,776505890,,0.784010392
2026-08-04T00:52:42Z,52,coordinate_sweep,v3+4,"[700,700,700,700,700,1500,1500,1504,1500]","24#1500,1500,700,1500,1504,700,1500,700,700,1500,1504,700",ok,13248,756881721,,0.765386138
2026-08-04T00:52:43Z,53,coordinate_sweep,v4-4,"[700,700,700,700,700,1500,1500,1500,1496]","24#1500,1500,700,1496,1500,700,1500,700,700,1500,1500,700",ok,15120,805510021,,0.813116856
2026-08-04T00:52:44Z,54,coordinate_sweep,v4+4,"[700,700,700,700,700,1500,1500,1500,1504]","24#1500,1500,700,1504,1500,700,1500,700,700,1500,1500,700",ok,13968,774120807,,0.782587683
2026-08-04T00:52:44Z,55,coordinate_sweep,u1-8,"[692,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,692,1500,1500,700",ok,6384,676897789,,0.684754165
2026-08-04T00:52:45Z,56,coordinate_sweep,u1+8,"[708,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,708,1500,1500,700",ok,8304,637532699,,0.645442741
2026-08-04T00:52:46Z,57,coordinate_sweep,u2-8,"[700,692,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,692,1500,700,700,1500,1500,700",ok,8304,649535701,,0.657115036
2026-08-04T00:52:46Z,58,coordinate_sweep,u2+8,"[700,708,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,708,1500,700,700,1500,1500,700",ok,9072,670090371,,0.678184039
2026-08-04T00:52:47Z,59,coordinate_sweep,u3-8,"[700,700,692,700,700,1500,1500,1500,1500]","24#1500,1500,692,1500,1500,700,1500,700,700,1500,1500,700",ok,6384,672335039,,0.679605497
2026-08-04T00:52:48Z,60,coordinate_sweep,u3+8,"[700,700,708,700,700,1500,1500,1500,1500]","24#1500,1500,708,1500,1500,700,1500,700,700,1500,1500,700",ok,8304,636937365,,0.644860325
2026-08-04T00:52:48Z,61,coordinate_sweep,u4-8,"[700,700,700,692,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,692",ok,11088,715187004,,0.722914922
2026-08-04T00:52:49Z,62,coordinate_sweep,u4+8,"[700,700,700,708,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,708",ok,8784,621716570,,0.629621864
2026-08-04T00:52:50Z,63,coordinate_sweep,v0-8,"[700,700,700,700,692,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,692,700,1500,1500,700",ok,15120,804509562,,0.812155730
2026-08-04T00:52:51Z,64,coordinate_sweep,v0+8,"[700,700,700,700,708,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,708,700,1500,1500,700",ok,15120,808999105,,0.817989356
2026-08-04T00:52:51Z,65,coordinate_sweep,v1-8,"[700,700,700,700,700,1492,1500,1500,1500]","24#1492,1500,700,1500,1500,700,1492,700,700,1500,1500,700",ok,8592,637708157,,0.646129534
2026-08-04T00:52:52Z,66,coordinate_sweep,v1+8,"[700,700,700,700,700,1508,1500,1500,1500]","24#1508,1500,700,1500,1500,700,1508,700,700,1500,1500,700",ok,6672,677093330,,0.684308373
2026-08-04T00:52:53Z,67,coordinate_sweep,v2-8,"[700,700,700,700,700,1500,1492,1500,1500]","24#1500,1492,700,1500,1500,700,1500,700,700,1492,1500,700",ok,9168,654437660,,0.662244828
2026-08-04T00:52:53Z,68,coordinate_sweep,v2+8,"[700,700,700,700,700,1500,1508,1500,1500]","24#1500,1508,700,1500,1500,700,1500,700,700,1508,1500,700",ok,8304,648667576,,0.656206911
2026-08-04T00:52:54Z,69,coordinate_sweep,v3-8,"[700,700,700,700,700,1500,1500,1492,1500]","24#1500,1500,700,1500,1492,700,1500,700,700,1500,1492,700",ok,8592,643057991,,0.650911909
2026-08-04T00:52:55Z,70,coordinate_sweep,v3+8,"[700,700,700,700,700,1500,1500,1508,1500]","24#1500,1500,700,1500,1508,700,1500,700,700,1500,1508,700",ok,6672,679257956,,0.687289666
2026-08-04T00:52:55Z,71,coordinate_sweep,v4-8,"[700,700,700,700,700,1500,1500,1500,1492]","24#1500,1500,700,1492,1500,700,1500,700,700,1500,1500,700",ok,8784,622727196,,0.630673822
2026-08-04T00:52:56Z,72,coordinate_sweep,v4+8,"[700,700,700,700,700,1500,1500,1500,1508]","24#1500,1500,700,1508,1500,700,1500,700,700,1500,1500,700",ok,11088,715520713,,0.723522089
2026-08-04T00:52:57Z,73,coordinate_sweep,u1-16,"[684,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,684,1500,1500,700",ok,2832,802742770,,0.810135896
2026-08-04T00:52:57Z,74,coordinate_sweep,u1+16,"[716,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,716,1500,1500,700",ok,3936,772632973,,0.780415266
2026-08-04T00:52:58Z,75,coordinate_sweep,u2-16,"[700,684,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,684,1500,700,700,1500,1500,700",ok,4368,663778078,,0.671326413
2026-08-04T00:52:59Z,76,coordinate_sweep,u2+16,"[700,716,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,716,1500,700,700,1500,1500,700",ok,5424,832153317,,0.840805735
2026-08-04T00:53:00Z,77,coordinate_sweep,u3-16,"[700,700,684,700,700,1500,1500,1500,1500]","24#1500,1500,684,1500,1500,700,1500,700,700,1500,1500,700",ok,2832,810883647,,0.818214481
2026-08-04T00:53:01Z,78,coordinate_sweep,u3+16,"[700,700,716,700,700,1500,1500,1500,1500]","24#1500,1500,716,1500,1500,700,1500,700,700,1500,1500,700",ok,3936,773882431,,0.781465225
2026-08-04T00:53:01Z,79,coordinate_sweep,u4-16,"[700,700,700,684,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,684",ok,7056,601435651,,0.609278402
2026-08-04T00:53:02Z,80,coordinate_sweep,u4+16,"[700,700,700,716,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,716",ok,6480,671909496,,0.679159248
2026-08-04T00:53:02Z,81,coordinate_sweep,v0-16,"[700,700,700,700,684,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,684,700,1500,1500,700",ok,5040,340045520,,0.347308271
2026-08-04T00:53:03Z,82,coordinate_sweep,v0+16,"[700,700,700,700,716,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,716,700,1500,1500,700",ok,15120,803711979,,0.811359063
2026-08-04T00:53:04Z,83,coordinate_sweep,v1-16,"[700,700,700,700,700,1484,1500,1500,1500]","24#1484,1500,700,1500,1500,700,1484,700,700,1500,1500,700",ok,4080,761677555,,0.770761722
2026-08-04T00:53:05Z,84,coordinate_sweep,v1+16,"[700,700,700,700,700,1516,1500,1500,1500]","24#1516,1500,700,1500,1500,700,1516,700,700,1500,1500,700",ok,3024,821613148,,0.829159567
2026-08-04T00:53:05Z,85,coordinate_sweep,v2-16,"[700,700,700,700,700,1500,1484,1500,1500]","24#1500,1484,700,1500,1500,700,1500,700,700,1484,1500,700",ok,5424,832096400,,0.840386027
2026-08-04T00:53:06Z,86,coordinate_sweep,v2+16,"[700,700,700,700,700,1500,1516,1500,1500]","24#1500,1516,700,1500,1500,700,1500,700,700,1516,1500,700",ok,5136,732399591,,0.740487926
2026-08-04T00:53:07Z,87,coordinate_sweep,v3-16,"[700,700,700,700,700,1500,1500,1484,1500]","24#1500,1500,700,1500,1484,700,1500,700,700,1500,1484,700",ok,4080,758380595,,0.765657930
2026-08-04T00:53:08Z,88,coordinate_sweep,v3+16,"[700,700,700,700,700,1500,1500,1516,1500]","24#1500,1500,700,1500,1516,700,1500,700,700,1500,1516,700",ok,3024,824773899,,0.832029525
2026-08-04T00:53:08Z,89,coordinate_sweep,v4-16,"[700,700,700,700,700,1500,1500,1500,1484]","24#1500,1500,700,1484,1500,700,1500,700,700,1500,1500,700",ok,6480,668121412,,0.675384831
2026-08-04T00:53:09Z,90,coordinate_sweep,v4+16,"[700,700,700,700,700,1500,1500,1500,1516]","24#1500,1500,700,1516,1500,700,1500,700,700,1500,1500,700",ok,7056,602794151,,0.610714152
2026-08-04T00:53:10Z,91,coordinate_sweep,u1-32,"[668,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,668,1500,1500,700",ok,1848,583857439,,0.591150774
2026-08-04T00:53:10Z,92,coordinate_sweep,u1+32,"[732,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,732,1500,1500,700",ok,1944,600359858,,0.609290818
2026-08-04T00:53:11Z,93,coordinate_sweep,u2-32,"[700,668,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,668,1500,700,700,1500,1500,700",ok,2400,501943216,,0.509374717
2026-08-04T00:53:11Z,94,coordinate_sweep,u2+32,"[700,732,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,732,1500,700,700,1500,1500,700",ok,3216,647740875,,0.656952502
2026-08-04T00:53:12Z,95,coordinate_sweep,u3-32,"[700,700,668,700,700,1500,1500,1500,1500]","24#1500,1500,668,1500,1500,700,1500,700,700,1500,1500,700",ok,1848,577179887,,0.584437930
2026-08-04T00:53:13Z,96,coordinate_sweep,u3+32,"[700,700,732,700,700,1500,1500,1500,1500]","24#1500,1500,732,1500,1500,700,1500,700,700,1500,1500,700",ok,1944,591144598,,0.598686975
2026-08-04T00:53:13Z,97,coordinate_sweep,u4-32,"[700,700,700,668,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,668",ok,4032,527619708,,0.536058002
2026-08-04T00:53:14Z,98,coordinate_sweep,u4+32,"[700,700,700,732,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,732",ok,5328,553280173,,0.560790466
2026-08-04T00:53:14Z,99,coordinate_sweep,v0-32,"[700,700,700,700,668,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,668,700,1500,1500,700",ok,5040,340102788,,0.348091207
2026-08-04T00:53:15Z,100,coordinate_sweep,v0+32,"[700,700,700,700,732,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,732,700,1500,1500,700",ok,15120,807276149,,0.815000317
2026-08-04T00:53:15Z,101,coordinate_sweep,v1-32,"[700,700,700,700,700,1468,1500,1500,1500]","24#1468,1500,700,1500,1500,700,1468,700,700,1500,1500,700",ok,1944,591815598,,0.599906059
2026-08-04T00:53:16Z,102,coordinate_sweep,v1+32,"[700,700,700,700,700,1532,1500,1500,1500]","24#1532,1500,700,1500,1500,700,1532,700,700,1500,1500,700",ok,1848,582762680,,0.590692139
2026-08-04T00:53:17Z,103,coordinate_sweep,v2-32,"[700,700,700,700,700,1500,1468,1500,1500]","24#1500,1468,700,1500,1500,700,1500,700,700,1468,1500,700",ok,3024,666791324,,0.674377117
2026-08-04T00:53:17Z,104,coordinate_sweep,v2+32,"[700,700,700,700,700,1500,1532,1500,1500]","24#1500,1532,700,1500,1500,700,1500,700,700,1532,1500,700",ok,2496,500108160,,0.508193495
2026-08-04T00:53:18Z,105,coordinate_sweep,v3-32,"[700,700,700,700,700,1500,1500,1468,1500]","24#1500,1500,700,1500,1468,700,1500,700,700,1500,1468,700",ok,1944,597576349,,0.605032892
2026-08-04T00:53:18Z,106,coordinate_sweep,v3+32,"[700,700,700,700,700,1500,1500,1532,1500]","24#1500,1500,700,1500,1532,700,1500,700,700,1500,1532,700",ok,1848,586640139,,0.594108099
2026-08-04T00:53:19Z,107,coordinate_sweep,v4-32,"[700,700,700,700,700,1500,1500,1500,1468]","24#1500,1500,700,1468,1500,700,1500,700,700,1500,1500,700",ok,5328,562988091,,0.570528510
2026-08-04T00:53:20Z,108,coordinate_sweep,v4+32,"[700,700,700,700,700,1500,1500,1500,1532]","24#1500,1500,700,1532,1500,700,1500,700,700,1500,1500,700",ok,4032,569915343,,0.577792469
2026-08-04T00:53:20Z,109,coordinate_sweep,u1-64,"[636,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,636,1500,1500,700",ok,360,276634107,,0.285219901
2026-08-04T00:53:20Z,110,coordinate_sweep,u1+64,"[764,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,764,1500,1500,700",ok,144,213348592,,0.221029261
2026-08-04T00:53:20Z,111,coordinate_sweep,u2-64,"[700,636,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,636,1500,700,700,1500,1500,700",ok,672,261774937,,0.269988897
2026-08-04T00:53:21Z,112,coordinate_sweep,u2+64,"[700,764,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,764,1500,700,700,1500,1500,700",ok,768,218046010,,0.225244304
2026-08-04T00:53:21Z,113,coordinate_sweep,u3-64,"[700,700,636,700,700,1500,1500,1500,1500]","24#1500,1500,636,1500,1500,700,1500,700,700,1500,1500,700",ok,360,273667981,,0.281888733
2026-08-04T00:53:21Z,114,coordinate_sweep,u3+64,"[700,700,764,700,700,1500,1500,1500,1500]","24#1500,1500,764,1500,1500,700,1500,700,700,1500,1500,700",ok,144,205291131,,0.213537676
2026-08-04T00:53:22Z,115,coordinate_sweep,u4-64,"[700,700,700,636,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,636",ok,1728,497063493,,0.506358036
2026-08-04T00:53:22Z,116,coordinate_sweep,u4+64,"[700,700,700,764,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,700,1500,1500,764",ok,3024,321855117,,0.329938162
2026-08-04T00:53:22Z,117,coordinate_sweep,v0-64,"[700,700,700,700,636,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,636,700,1500,1500,700",ok,5040,334437829,,0.342449872
2026-08-04T00:53:23Z,118,coordinate_sweep,v0+64,"[700,700,700,700,764,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,764,700,1500,1500,700",ok,15120,808313816,,0.815578984
2026-08-04T00:53:23Z,119,coordinate_sweep,v1-64,"[700,700,700,700,700,1436,1500,1500,1500]","24#1436,1500,700,1500,1500,700,1436,700,700,1500,1500,700",ok,144,202703381,,0.210306800
2026-08-04T00:53:24Z,120,coordinate_sweep,v1+64,"[700,700,700,700,700,1564,1500,1500,1500]","24#1564,1500,700,1500,1500,700,1564,700,700,1500,1500,700",ok,360,279221941,,0.287045610
2026-08-04T00:53:24Z,121,coordinate_sweep,v2-64,"[700,700,700,700,700,1500,1436,1500,1500]","24#1500,1436,700,1500,1500,700,1500,700,700,1436,1500,700",ok,1056,242808057,,0.251117267
2026-08-04T00:53:24Z,122,coordinate_sweep,v2+64,"[700,700,700,700,700,1500,1564,1500,1500]","24#1500,1564,700,1500,1500,700,1500,700,700,1564,1500,700",ok,672,248691309,,0.256417102
2026-08-04T00:53:24Z,123,coordinate_sweep,v3-64,"[700,700,700,700,700,1500,1500,1436,1500]","24#1500,1500,700,1500,1436,700,1500,700,700,1500,1436,700",ok,144,197427047,,0.204670756
2026-08-04T00:53:25Z,124,coordinate_sweep,v3+64,"[700,700,700,700,700,1500,1500,1564,1500]","24#1500,1500,700,1500,1564,700,1500,700,700,1500,1564,700",ok,360,283230151,,0.291671069
2026-08-04T00:53:25Z,125,coordinate_sweep,v4-64,"[700,700,700,700,700,1500,1500,1500,1436]","24#1500,1500,700,1436,1500,700,1500,700,700,1500,1500,700",ok,3024,301236529,,0.308853906
2026-08-04T00:53:25Z,126,coordinate_sweep,v4+64,"[700,700,700,700,700,1500,1500,1500,1564]","24#1500,1500,700,1564,1500,700,1500,700,700,1500,1500,700",ok,1728,493964450,,0.502092577
2026-08-04T00:53:26Z,127,coordinate_sweep,u1-128,"[572,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,572,1500,1500,700",ok,216,149763077,,0.157280287
2026-08-04T00:53:26Z,128,coordinate_sweep,u1+128,"[828,700,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,700,1500,700,828,1500,1500,700",ok,96,129071572,,0.136439032
2026-08-04T00:53:26Z,129,coordinate_sweep,u2-128,"[700,572,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,572,1500,700,700,1500,1500,700",ok,288,173632374,,0.181508209
2026-08-04T00:53:26Z,130,coordinate_sweep,u2+128,"[700,828,700,700,700,1500,1500,1500,1500]","24#1500,1500,700,1500,1500,828,1500,700,700,1500,1500,700",ok,192,138865700,,0.146159493
2026-08-04T00:53:26Z,131,coordinate_sweep,u3-128,"[700,700,572,700,700,1500,1500,1500,1500]","24#1500,1500,572,1500,1500,700,1500,700,700,1500,1500,700",ok,216,153725620,,0.161148246
